"Id","alphabet","Description","Category","Prevalence_20192","Prevalence_20201","Prevalence_20202"
"s92401a","s","Displaced unspecified fracture of right great toe, initial encounter for closed fracture","Injury or poisoning",,12,11
"s92411a","s","Displaced fracture of proximal phalanx of right great toe, initial encounter for closed fracture","Injury or poisoning",12,12,13
"s92412a","s","Displaced fracture of proximal phalanx of left great toe, initial encounter for closed fracture","Injury or poisoning",14,11,14
"s92421a","s","Displaced fracture of distal phalanx of right great toe, initial encounter for closed fracture","Injury or poisoning",12,,11
"s92422a","s","Displaced fracture of distal phalanx of left great toe, initial encounter for closed fracture","Injury or poisoning",,11,
"s92511a","s","Displaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture","Injury or poisoning",16,16,20
"s92512a","s","Displaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture","Injury or poisoning",15,16,12
"s92514a","s","Nondisplaced fracture of proximal phalanx of right lesser toe(s), initial encounter for closed fracture","Injury or poisoning",12,,
"s92515a","s","Nondisplaced fracture of proximal phalanx of left lesser toe(s), initial encounter for closed fracture","Injury or poisoning",11,,
"s92901d","s","Unspecified fracture of right foot, subsequent encounter for fracture with routine healing","Injury or poisoning",10,,
"s92902d","s","Unspecified fracture of left foot, subsequent encounter for fracture with routine healing","Injury or poisoning",11,,11
"s92911a","s","Unspecified fracture of right toe(s), initial encounter for closed fracture","Injury or poisoning",15,13,11
"s92912a","s","Unspecified fracture of left toe(s), initial encounter for closed fracture","Injury or poisoning",14,,
"s9301xa","s","Subluxation of right ankle joint, initial encounter","Injury or poisoning",,,11
"s9304xa","s","Dislocation of right ankle joint, initial encounter","Injury or poisoning",38,25,40
"s9305xa","s","Dislocation of left ankle joint, initial encounter","Injury or poisoning",26,25,21
"s93324a","s","Dislocation of tarsometatarsal joint of right foot, initial encounter","Injury or poisoning",10,15,
"s93401a","s","Sprain of unspecified ligament of right ankle, initial encounter","Injury or poisoning",74,49,55
"s93401d","s","Sprain of unspecified ligament of right ankle, subsequent encounter","Injury or poisoning",17,14,16
"s93402a","s","Sprain of unspecified ligament of left ankle, initial encounter","Injury or poisoning",57,49,53
"s93402d","s","Sprain of unspecified ligament of left ankle, subsequent encounter","Injury or poisoning",17,19,18
"s93421a","s","Sprain of deltoid ligament of right ankle, initial encounter","Injury or poisoning",,,13
"s93431a","s","Sprain of tibiofibular ligament of right ankle, initial encounter","Injury or poisoning",28,21,31
"s93432a","s","Sprain of tibiofibular ligament of left ankle, initial encounter","Injury or poisoning",35,23,31
"s93491a","s","Sprain of other ligament of right ankle, initial encounter","Injury or poisoning",,11,
"s9782xa","s","Crushing injury of left foot, initial encounter","Injury or poisoning",12,11,
"s99911a","s","Unspecified injury of right ankle, initial encounter","Injury or poisoning",10,18,14
"s99912a","s","Unspecified injury of left ankle, initial encounter","Injury or poisoning",11,,12
"s99921a","s","Unspecified injury of right foot, initial encounter","Injury or poisoning",10,11,19
"s99922a","s","Unspecified injury of left foot, initial encounter","Injury or poisoning",10,12,18
"t07xxxa","t","Unspecified multiple injuries, initial encounter","Injury or poisoning",111,85,58
"t148xxa","t","Other injury of unspecified body region, initial encounter","Injury or poisoning",159,118,148
"t148xxd","t","Other injury of unspecified body region, subsequent encounter","Injury or poisoning",45,41,103
"t148xxs","t","Other injury of unspecified body region, sequela","Injury or poisoning",53,32,32
"t1490xa","t","Injury, unspecified, initial encounter","Injury or poisoning",121,95,81
"t1490xs","t","Injury, unspecified, sequela","Injury or poisoning",24,23,25
"t1491xa","t","Suicide attempt, initial encounter","Injury or poisoning",125,110,102
"t1491xd","t","Suicide attempt, subsequent encounter","Injury or poisoning",381,346,267
"t17490a","t","Other foreign object in trachea causing asphyxiation, initial encounter","Injury or poisoning",19,,10
"t17590a","t","Other foreign object in bronchus causing asphyxiation, initial encounter","Injury or poisoning",93,43,33
"t17890a","t","Other foreign object in other parts of respiratory tract causing asphyxiation, initial encounter","Injury or poisoning",78,41,42
"t17908a","t","Unspecified foreign body in respiratory tract, part unspecified causing other injury, initial encounter","Injury or poisoning",,10,12
"t17910a","t","Gastric contents in respiratory tract, part unspecified causing asphyxiation, initial encounter","Injury or poisoning",,13,
"t17918a","t","Gastric contents in respiratory tract, part unspecified causing other injury, initial encounter","Injury or poisoning",39,33,32
"t17920a","t","Food in respiratory tract, part unspecified causing asphyxiation, initial encounter","Injury or poisoning",32,22,21
"t17928a","t","Food in respiratory tract, part unspecified causing other injury, initial encounter","Injury or poisoning",10,15,15
"t17990a","t","Other foreign object in respiratory tract, part unspecified in causing asphyxiation, initial encounter","Injury or poisoning",66,27,19
"t17998a","t","Other foreign object in respiratory tract, part unspecified causing other injury, initial encounter","Injury or poisoning",,11,
"t18108a","t","Unspecified foreign body in esophagus causing other injury, initial encounter","Injury or poisoning",10,13,13
"t18128a","t","Food in esophagus causing other injury, initial encounter","Injury or poisoning",52,53,77
"t18198a","t","Other foreign object in esophagus causing other injury, initial encounter","Injury or poisoning",15,14,20
"t182xxa","t","Foreign body in stomach, initial encounter","Injury or poisoning",43,61,59
"t183xxa","t","Foreign body in small intestine, initial encounter","Injury or poisoning",35,23,28
"t184xxa","t","Foreign body in colon, initial encounter","Injury or poisoning",14,28,28
"t185xxa","t","Foreign body in anus and rectum, initial encounter","Injury or poisoning",23,21,27
"t189xxa","t","Foreign body of alimentary tract, part unspecified, initial encounter","Injury or poisoning",25,27,37
"t192xxa","t","Foreign body in vulva and vagina, initial encounter","Injury or poisoning",10,,
"t2000xa","t","Burn of unspecified degree of head, face, and neck, unspecified site, initial encounter","Injury or poisoning",11,11,
"t2020xa","t","Burn of second degree of head, face, and neck, unspecified site, initial encounter","Injury or poisoning",,12,12
"t20211a","t","Burn of second degree of right ear [any part, except ear drum], initial encounter","Injury or poisoning",,,12
"t2022xa","t","Burn of second degree of lip(s), initial encounter","Injury or poisoning",,,10
"t2023xa","t","Burn of second degree of chin, initial encounter","Injury or poisoning",16,,
"t2024xa","t","Burn of second degree of nose (septum), initial encounter","Injury or poisoning",18,22,16
"t2026xa","t","Burn of second degree of forehead and cheek, initial encounter","Injury or poisoning",25,30,17
"t2027xa","t","Burn of second degree of neck, initial encounter","Injury or poisoning",13,20,23
"t2029xa","t","Burn of second degree of multiple sites of head, face, and neck, initial encounter","Injury or poisoning",,10,12
"t2037xa","t","Burn of third degree of neck, initial encounter","Injury or poisoning",,11,11
"t2037xs","t","Burn of third degree of neck, sequela","Injury or poisoning",,,11
"t2101xa","t","Burn of unspecified degree of chest wall, initial encounter","Injury or poisoning",11,,
"t2102xa","t","Burn of unspecified degree of abdominal wall, initial encounter","Injury or poisoning",,10,11
"t2104xa","t","Burn of unspecified degree of lower back, initial encounter","Injury or poisoning",13,,
"t2105xd","t","Burn of unspecified degree of buttock, subsequent encounter","Injury or poisoning",,,11
"t2121xa","t","Burn of second degree of chest wall, initial encounter","Injury or poisoning",27,33,22
"t2122xa","t","Burn of second degree of abdominal wall, initial encounter","Injury or poisoning",36,34,32
"t2123xa","t","Burn of second degree of upper back, initial encounter","Injury or poisoning",18,19,20
"t2124xa","t","Burn of second degree of lower back, initial encounter","Injury or poisoning",18,26,36
"t2125xa","t","Burn of second degree of buttock, initial encounter","Injury or poisoning",26,20,39
"t2131xa","t","Burn of third degree of chest wall, initial encounter","Injury or poisoning",20,18,21
"t2132xa","t","Burn of third degree of abdominal wall, initial encounter","Injury or poisoning",27,21,26
"t2133xa","t","Burn of third degree of upper back, initial encounter","Injury or poisoning",18,16,23
"t2134xa","t","Burn of third degree of lower back, initial encounter","Injury or poisoning",23,21,27
"t2135xa","t","Burn of third degree of buttock, initial encounter","Injury or poisoning",21,24,45
"t2200xa","t","Burn of unspecified degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter","Injury or poisoning",14,,
"t2200xd","t","Burn of unspecified degree of shoulder and upper limb, except wrist and hand, unspecified site, subsequent encounter","Injury or poisoning",10,,
"t2220xa","t","Burn of second degree of shoulder and upper limb, except wrist and hand, unspecified site, initial encounter","Injury or poisoning",,,16
"t22211a","t","Burn of second degree of right forearm, initial encounter","Injury or poisoning",40,36,41
"t22212a","t","Burn of second degree of left forearm, initial encounter","Injury or poisoning",38,28,35
"t22231a","t","Burn of second degree of right upper arm, initial encounter","Injury or poisoning",26,37,28
"t22232a","t","Burn of second degree of left upper arm, initial encounter","Injury or poisoning",23,30,34
"t22251a","t","Burn of second degree of right shoulder, initial encounter","Injury or poisoning",10,,11
"t22311a","t","Burn of third degree of right forearm, initial encounter","Injury or poisoning",43,22,42
"t22312a","t","Burn of third degree of left forearm, initial encounter","Injury or poisoning",27,26,31
"t22321a","t","Burn of third degree of right elbow, initial encounter","Injury or poisoning",10,,
"t22322a","t","Burn of third degree of left elbow, initial encounter","Injury or poisoning",,13,
"t22331a","t","Burn of third degree of right upper arm, initial encounter","Injury or poisoning",30,18,33
"t22332a","t","Burn of third degree of left upper arm, initial encounter","Injury or poisoning",25,21,27
"t22351a","t","Burn of third degree of right shoulder, initial encounter","Injury or poisoning",12,,17
"t22352a","t","Burn of third degree of left shoulder, initial encounter","Injury or poisoning",,,15
"t23001a","t","Burn of unspecified degree of right hand, unspecified site, initial encounter","Injury or poisoning",14,,
"t23201a","t","Burn of second degree of right hand, unspecified site, initial encounter","Injury or poisoning",13,10,15
"t23202a","t","Burn of second degree of left hand, unspecified site, initial encounter","Injury or poisoning",14,12,19
"t23241a","t","Burn of second degree of multiple right fingers (nail), including thumb, initial encounter","Injury or poisoning",11,12,13
"t23242a","t","Burn of second degree of multiple left fingers (nail), including thumb, initial encounter","Injury or poisoning",,11,12
"t23251a","t","Burn of second degree of right palm, initial encounter","Injury or poisoning",10,17,20
"t23252a","t","Burn of second degree of left palm, initial encounter","Injury or poisoning",15,15,12
"t23261a","t","Burn of second degree of back of right hand, initial encounter","Injury or poisoning",25,21,18
"t23262a","t","Burn of second degree of back of left hand, initial encounter","Injury or poisoning",23,13,
"t23271a","t","Burn of second degree of right wrist, initial encounter","Injury or poisoning",12,,
"t23272a","t","Burn of second degree of left wrist, initial encounter","Injury or poisoning",14,,
"t23291a","t","Burn of second degree of multiple sites of right wrist and hand, initial encounter","Injury or poisoning",,10,10
"t23341a","t","Burn of third degree of multiple right fingers (nail), including thumb, initial encounter","Injury or poisoning",13,12,
"t23342a","t","Burn of third degree of multiple left fingers (nail), including thumb, initial encounter","Injury or poisoning",13,18,
"t23351a","t","Burn of third degree of right palm, initial encounter","Injury or poisoning",16,11,10
"t23352a","t","Burn of third degree of left palm, initial encounter","Injury or poisoning",12,15,11
"t23361a","t","Burn of third degree of back of right hand, initial encounter","Injury or poisoning",19,18,
"t23362a","t","Burn of third degree of back of left hand, initial encounter","Injury or poisoning",14,15,
"t23372a","t","Burn of third degree of left wrist, initial encounter","Injury or poisoning",,10,
"t24201a","t","Burn of second degree of unspecified site of right lower limb, except ankle and foot, initial encounter","Injury or poisoning",,,14
"t24202a","t","Burn of second degree of unspecified site of left lower limb, except ankle and foot, initial encounter","Injury or poisoning",12,,10
"t24211a","t","Burn of second degree of right thigh, initial encounter","Injury or poisoning",29,29,32
"t24212a","t","Burn of second degree of left thigh, initial encounter","Injury or poisoning",25,29,32
"t24221a","t","Burn of second degree of right knee, initial encounter","Injury or poisoning",11,,17
"t24222a","t","Burn of second degree of left knee, initial encounter","Injury or poisoning",16,,13
"t24231a","t","Burn of second degree of right lower leg, initial encounter","Injury or poisoning",20,21,38
"t24232a","t","Burn of second degree of left lower leg, initial encounter","Injury or poisoning",30,15,29
"t24311a","t","Burn of third degree of right thigh, initial encounter","Injury or poisoning",45,28,41
"t24312a","t","Burn of third degree of left thigh, initial encounter","Injury or poisoning",26,28,25
"t24321a","t","Burn of third degree of right knee, initial encounter","Injury or poisoning",,10,14
"t24322a","t","Burn of third degree of left knee, initial encounter","Injury or poisoning",12,12,12
"t24331a","t","Burn of third degree of right lower leg, initial encounter","Injury or poisoning",35,26,51
"t24332a","t","Burn of third degree of left lower leg, initial encounter","Injury or poisoning",27,24,32
"t25021a","t","Burn of unspecified degree of right foot, initial encounter","Injury or poisoning",17,10,22
"t25022a","t","Burn of unspecified degree of left foot, initial encounter","Injury or poisoning",,13,18
"t25221a","t","Burn of second degree of right foot, initial encounter","Injury or poisoning",35,24,50
"t25222a","t","Burn of second degree of left foot, initial encounter","Injury or poisoning",31,29,44
"t25231a","t","Burn of second degree of right toe(s) (nail), initial encounter","Injury or poisoning",11,,
"t25311a","t","Burn of third degree of right ankle, initial encounter","Injury or poisoning",,,13
"t25312a","t","Burn of third degree of left ankle, initial encounter","Injury or poisoning",12,,
"t25321a","t","Burn of third degree of right foot, initial encounter","Injury or poisoning",26,22,39
"t25322a","t","Burn of third degree of left foot, initial encounter","Injury or poisoning",28,14,28
"t25331a","t","Burn of third degree of right toe(s) (nail), initial encounter","Injury or poisoning",,10,13
"t300","t","Burn of unspecified body region, unspecified degree","Injury or poisoning",88,61,133
"t310","t","Burns involving less than 10% of body surface","Injury or poisoning",314,281,400
"t3110","t","Burns involving 10-19% of body surface with 0% to 9% third degree burns","Injury or poisoning",52,40,70
"t3111","t","Burns involving 10-19% of body surface with 10-19% third degree burns","Injury or poisoning",32,29,53
"t3120","t","Burns involving 20-29% of body surface with 0% to 9% third degree burns","Injury or poisoning",17,26,10
"t320","t","Corrosions involving less than 10% of body surface","Injury or poisoning",14,14,11
"t360x5a","t","Adverse effect of penicillins, initial encounter","Injury or poisoning",228,224,191
"t361x5a","t","Adverse effect of cephalosporins and other beta-lactam antibiotics, initial encounter","Injury or poisoning",275,289,237
"t363x5a","t","Adverse effect of macrolides, initial encounter","Injury or poisoning",43,48,32
"t364x5a","t","Adverse effect of tetracyclines, initial encounter","Injury or poisoning",47,31,39
"t365x5a","t","Adverse effect of aminoglycosides, initial encounter","Injury or poisoning",10,12,
"t366x5a","t","Adverse effect of rifampicins, initial encounter","Injury or poisoning",,10,10
"t367x5a","t","Adverse effect of antifungal antibiotics, systemically used, initial encounter","Injury or poisoning",22,34,19
"t368x5a","t","Adverse effect of other systemic antibiotics, initial encounter","Injury or poisoning",813,709,687
"t368x6a","t","Underdosing of other systemic antibiotics, initial encounter","Injury or poisoning",11,14,
"t3695xa","t","Adverse effect of unspecified systemic antibiotic, initial encounter","Injury or poisoning",248,269,243
"t3696xa","t","Underdosing of unspecified systemic antibiotic, initial encounter","Injury or poisoning",13,,10
"t370x5a","t","Adverse effect of sulfonamides, initial encounter","Injury or poisoning",21,,10
"t371x5a","t","Adverse effect of antimycobacterial drugs, initial encounter","Injury or poisoning",10,,
"t373x5a","t","Adverse effect of other antiprotozoal drugs, initial encounter","Injury or poisoning",22,23,26
"t375x5a","t","Adverse effect of antiviral drugs, initial encounter","Injury or poisoning",46,54,69
"t375x6a","t","Underdosing of antiviral drugs, initial encounter","Injury or poisoning",16,13,12
"t378x5a","t","Adverse effect of other specified systemic anti-infectives and antiparasitics, initial encounter","Injury or poisoning",53,73,53
"t380x5a","t","Adverse effect of glucocorticoids and synthetic analogues, initial encounter","Injury or poisoning",3984,4093,5564
"t380x5d","t","Adverse effect of glucocorticoids and synthetic analogues, subsequent encounter","Injury or poisoning",33,41,36
"t380x5s","t","Adverse effect of glucocorticoids and synthetic analogues, sequela","Injury or poisoning",14,16,14
"t380x6a","t","Underdosing of glucocorticoids and synthetic analogues, initial encounter","Injury or poisoning",14,13,13
"t381x5a","t","Adverse effect of thyroid hormones and substitutes, initial encounter","Injury or poisoning",23,20,18
"t381x6a","t","Underdosing of thyroid hormones and substitutes, initial encounter","Injury or poisoning",34,28,28
"t383x1a","t","Poisoning by insulin and oral hypoglycemic [antidiabetic] drugs, accidental (unintentional), initial encounter","Injury or poisoning",46,40,40
"t383x2a","t","Poisoning by insulin and oral hypoglycemic [antidiabetic] drugs, intentional self-harm, initial encounter","Injury or poisoning",52,40,33
"t383x5a","t","Adverse effect of insulin and oral hypoglycemic [antidiabetic] drugs, initial encounter","Injury or poisoning",216,185,185
"t383x6a","t","Underdosing of insulin and oral hypoglycemic [antidiabetic] drugs, initial encounter","Injury or poisoning",429,359,448
"t384x5a","t","Adverse effect of oral contraceptives, initial encounter","Injury or poisoning",11,,
"t385x5a","t","Adverse effect of other estrogens and progestogens, initial encounter","Injury or poisoning",10,,11
"t387x5a","t","Adverse effect of androgens and anabolic congeners, initial encounter","Injury or poisoning",25,16,22
"t38895a","t","Adverse effect of other hormones and synthetic substitutes, initial encounter","Injury or poisoning",23,14,14
"t39011a","t","Poisoning by aspirin, accidental (unintentional), initial encounter","Injury or poisoning",12,12,15
"t39012a","t","Poisoning by aspirin, intentional self-harm, initial encounter","Injury or poisoning",50,45,41
"t39012d","t","Poisoning by aspirin, intentional self-harm, subsequent encounter","Injury or poisoning",10,,
"t39015a","t","Adverse effect of aspirin, initial encounter","Injury or poisoning",67,70,47
"t39016a","t","Underdosing of aspirin, initial encounter","Injury or poisoning",23,22,11
"t39091a","t","Poisoning by salicylates, accidental (unintentional), initial encounter","Injury or poisoning",,,11
"t39092a","t","Poisoning by salicylates, intentional self-harm, initial encounter","Injury or poisoning",14,10,10
"t391x1a","t","Poisoning by 4-Aminophenol derivatives, accidental (unintentional), initial encounter","Injury or poisoning",80,77,73
"t391x2a","t","Poisoning by 4-Aminophenol derivatives, intentional self-harm, initial encounter","Injury or poisoning",267,240,257
"t391x2d","t","Poisoning by 4-Aminophenol derivatives, intentional self-harm, subsequent encounter","Injury or poisoning",45,19,17
"t391x4a","t","Poisoning by 4-Aminophenol derivatives, undetermined, initial encounter","Injury or poisoning",17,11,
"t391x5a","t","Adverse effect of 4-Aminophenol derivatives, initial encounter","Injury or poisoning",50,45,32
"t39311a","t","Poisoning by propionic acid derivatives, accidental (unintentional), initial encounter","Injury or poisoning",11,,
"t39312a","t","Poisoning by propionic acid derivatives, intentional self-harm, initial encounter","Injury or poisoning",91,66,78
"t39312d","t","Poisoning by propionic acid derivatives, intentional self-harm, subsequent encounter","Injury or poisoning",21,11,13
"t39315a","t","Adverse effect of propionic acid derivatives, initial encounter","Injury or poisoning",121,106,99
"t39395a","t","Adverse effect of other nonsteroidal anti-inflammatory drugs [NSAID], initial encounter","Injury or poisoning",425,344,332
"t394x5a","t","Adverse effect of antirheumatics, not elsewhere classified, initial encounter","Injury or poisoning",,,17
"t398x5a","t","Adverse effect of other nonopioid analgesics and antipyretics, not elsewhere classified, initial encounter","Injury or poisoning",37,25,31
"t3995xa","t","Adverse effect of unspecified nonopioid analgesic, antipyretic and antirheumatic, initial encounter","Injury or poisoning",41,24,23
"t400x5a","t","Adverse effect of opium, initial encounter","Injury or poisoning",26,28,14
"t401x1a","t","Poisoning by heroin, accidental (unintentional), initial encounter","Injury or poisoning",91,74,67
"t401x2a","t","Poisoning by heroin, intentional self-harm, initial encounter","Injury or poisoning",18,,
"t402x1a","t","Poisoning by other opioids, accidental (unintentional), initial encounter","Injury or poisoning",272,276,301
"t402x2a","t","Poisoning by other opioids, intentional self-harm, initial encounter","Injury or poisoning",99,66,63
"t402x2d","t","Poisoning by other opioids, intentional self-harm, subsequent encounter","Injury or poisoning",15,,10
"t402x4a","t","Poisoning by other opioids, undetermined, initial encounter","Injury or poisoning",19,11,13
"t402x5a","t","Adverse effect of other opioids, initial encounter","Injury or poisoning",1593,1371,1468
"t402x5d","t","Adverse effect of other opioids, subsequent encounter","Injury or poisoning",88,101,127
"t403x1a","t","Poisoning by methadone, accidental (unintentional), initial encounter","Injury or poisoning",36,33,33
"t403x5a","t","Adverse effect of methadone, initial encounter","Injury or poisoning",25,20,26
"t403x6a","t","Underdosing of methadone, initial encounter","Injury or poisoning",,,10
"t40411a","t","Poisoning by fentanyl or fentanyl analogs, accidental (unintentional), initial encounter","Injury or poisoning",,,91
"t40412a","t","Poisoning by fentanyl or fentanyl analogs, intentional self-harm, initial encounter","Injury or poisoning",,,15
"t40415a","t","Adverse effect of fentanyl or fentanyl analogs, initial encounter","Injury or poisoning",,,38
"t40425a","t","Adverse effect of tramadol, initial encounter","Injury or poisoning",,,18
"t405x1a","t","Poisoning by cocaine, accidental (unintentional), initial encounter","Injury or poisoning",48,47,55
"t405x5a","t","Adverse effect of cocaine, initial encounter","Injury or poisoning",13,,
"t40601a","t","Poisoning by unspecified narcotics, accidental (unintentional), initial encounter","Injury or poisoning",154,133,122
"t40602a","t","Poisoning by unspecified narcotics, intentional self-harm, initial encounter","Injury or poisoning",13,18,19
"t40605a","t","Adverse effect of unspecified narcotics, initial encounter","Injury or poisoning",788,654,587
"t40605d","t","Adverse effect of unspecified narcotics, subsequent encounter","Injury or poisoning",17,21,
"t40695a","t","Adverse effect of other narcotics, initial encounter","Injury or poisoning",15,11,
"t407x1a","t","Poisoning by cannabis (derivatives), accidental (unintentional), initial encounter","Injury or poisoning",79,89,93
"t407x2a","t","Poisoning by cannabis (derivatives), intentional self-harm, initial encounter","Injury or poisoning",10,,
"t407x5a","t","Adverse effect of cannabis (derivatives), initial encounter","Injury or poisoning",49,43,16
"t40991a","t","Poisoning by other psychodysleptics [hallucinogens], accidental (unintentional), initial encounter","Injury or poisoning",,,11
"t410x5a","t","Adverse effect of inhaled anesthetics, initial encounter","Injury or poisoning",15,13,18
"t411x5a","t","Adverse effect of intravenous anesthetics, initial encounter","Injury or poisoning",26,28,44
"t41205a","t","Adverse effect of unspecified general anesthetics, initial encounter","Injury or poisoning",60,67,74
"t41295a","t","Adverse effect of other general anesthetics, initial encounter","Injury or poisoning",56,74,65
"t413x5a","t","Adverse effect of local anesthetics, initial encounter","Injury or poisoning",49,46,43
"t4145xa","t","Adverse effect of unspecified anesthetic, initial encounter","Injury or poisoning",81,88,72
"t420x5a","t","Adverse effect of hydantoin derivatives, initial encounter","Injury or poisoning",23,22,30
"t421x2a","t","Poisoning by iminostilbenes, intentional self-harm, initial encounter","Injury or poisoning",14,,17
"t421x5a","t","Adverse effect of iminostilbenes, initial encounter","Injury or poisoning",53,57,46
"t421x6a","t","Underdosing of iminostilbenes, initial encounter","Injury or poisoning",18,14,10
"t423x1a","t","Poisoning by barbiturates, accidental (unintentional), initial encounter","Injury or poisoning",,,14
"t423x5a","t","Adverse effect of barbiturates, initial encounter","Injury or poisoning",,,14
"t424x1a","t","Poisoning by benzodiazepines, accidental (unintentional), initial encounter","Injury or poisoning",149,127,117
"t424x2a","t","Poisoning by benzodiazepines, intentional self-harm, initial encounter","Injury or poisoning",151,143,120
"t424x2d","t","Poisoning by benzodiazepines, intentional self-harm, subsequent encounter","Injury or poisoning",36,24,13
"t424x5a","t","Adverse effect of benzodiazepines, initial encounter","Injury or poisoning",293,262,217
"t424x6a","t","Underdosing of benzodiazepines, initial encounter","Injury or poisoning",18,22,11
"t426x1a","t","Poisoning by other antiepileptic and sedative-hypnotic drugs, accidental (unintentional), initial encounter","Injury or poisoning",39,40,46
"t426x2a","t","Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, initial encounter","Injury or poisoning",108,91,93
"t426x2d","t","Poisoning by other antiepileptic and sedative-hypnotic drugs, intentional self-harm, subsequent encounter","Injury or poisoning",13,10,10
"t426x5a","t","Adverse effect of other antiepileptic and sedative-hypnotic drugs, initial encounter","Injury or poisoning",320,271,269
"t426x6a","t","Underdosing of other antiepileptic and sedative-hypnotic drugs, initial encounter","Injury or poisoning",86,103,96
"t4275xa","t","Adverse effect of unspecified antiepileptic and sedative-hypnotic drugs, initial encounter","Injury or poisoning",86,115,174
"t428x1a","t","Poisoning by antiparkinsonism drugs and other central muscle-tone depressants, accidental (unintentional), initial encounter","Injury or poisoning",36,34,36
"t428x2a","t","Poisoning by antiparkinsonism drugs and other central muscle-tone depressants, intentional self-harm, initial encounter","Injury or poisoning",49,42,34
"t428x5a","t","Adverse effect of antiparkinsonism drugs and other central muscle-tone depressants, initial encounter","Injury or poisoning",103,77,83
"t428x6a","t","Underdosing of antiparkinsonism drugs and other central muscle-tone depressants, initial encounter","Injury or poisoning",11,,
"t43011a","t","Poisoning by tricyclic antidepressants, accidental (unintentional), initial encounter","Injury or poisoning",13,14,16
"t43012a","t","Poisoning by tricyclic antidepressants, intentional self-harm, initial encounter","Injury or poisoning",17,19,20
"t43015a","t","Adverse effect of tricyclic antidepressants, initial encounter","Injury or poisoning",14,15,18
"t43025a","t","Adverse effect of tetracyclic antidepressants, initial encounter","Injury or poisoning",16,13,
"t43026a","t","Underdosing of tetracyclic antidepressants, initial encounter","Injury or poisoning",16,,16
"t43211a","t","Poisoning by selective serotonin and norepinephrine reuptake inhibitors, accidental (unintentional), initial encounter","Injury or poisoning",23,20,19
"t43212a","t","Poisoning by selective serotonin and norepinephrine reuptake inhibitors, intentional self-harm, initial encounter","Injury or poisoning",81,66,65
"t43212d","t","Poisoning by selective serotonin and norepinephrine reuptake inhibitors, intentional self-harm, subsequent encounter","Injury or poisoning",20,21,
"t43215a","t","Adverse effect of selective serotonin and norepinephrine reuptake inhibitors, initial encounter","Injury or poisoning",83,49,51
"t43216a","t","Underdosing of selective serotonin and norepinephrine reuptake inhibitors, initial encounter","Injury or poisoning",47,41,33
"t43221a","t","Poisoning by selective serotonin reuptake inhibitors, accidental (unintentional), initial encounter","Injury or poisoning",10,12,14
"t43222a","t","Poisoning by selective serotonin reuptake inhibitors, intentional self-harm, initial encounter","Injury or poisoning",92,54,57
"t43222d","t","Poisoning by selective serotonin reuptake inhibitors, intentional self-harm, subsequent encounter","Injury or poisoning",21,11,13
"t43225a","t","Adverse effect of selective serotonin reuptake inhibitors, initial encounter","Injury or poisoning",83,72,75
"t43226a","t","Underdosing of selective serotonin reuptake inhibitors, initial encounter","Injury or poisoning",93,74,70
"t43226d","t","Underdosing of selective serotonin reuptake inhibitors, subsequent encounter","Injury or poisoning",16,,
"t43291a","t","Poisoning by other antidepressants, accidental (unintentional), initial encounter","Injury or poisoning",10,11,
"t43292a","t","Poisoning by other antidepressants, intentional self-harm, initial encounter","Injury or poisoning",37,48,36
"t43295a","t","Adverse effect of other antidepressants, initial encounter","Injury or poisoning",13,20,12
"t43296a","t","Underdosing of other antidepressants, initial encounter","Injury or poisoning",24,27,22
"t433x5a","t","Adverse effect of phenothiazine antipsychotics and neuroleptics, initial encounter","Injury or poisoning",19,21,23
"t434x5a","t","Adverse effect of butyrophenone and thiothixene neuroleptics, initial encounter","Injury or poisoning",46,35,44
"t434x6a","t","Underdosing of butyrophenone and thiothixene neuroleptics, initial encounter","Injury or poisoning",,13,
"t43505a","t","Adverse effect of unspecified antipsychotics and neuroleptics, initial encounter","Injury or poisoning",31,42,37
"t43506a","t","Underdosing of unspecified antipsychotics and neuroleptics, initial encounter","Injury or poisoning",,15,
"t43591a","t","Poisoning by other antipsychotics and neuroleptics, accidental (unintentional), initial encounter","Injury or poisoning",28,35,34
"t43592a","t","Poisoning by other antipsychotics and neuroleptics, intentional self-harm, initial encounter","Injury or poisoning",153,121,111
"t43592d","t","Poisoning by other antipsychotics and neuroleptics, intentional self-harm, subsequent encounter","Injury or poisoning",30,24,15
"t43595a","t","Adverse effect of other antipsychotics and neuroleptics, initial encounter","Injury or poisoning",210,178,210
"t43596a","t","Underdosing of other antipsychotics and neuroleptics, initial encounter","Injury or poisoning",154,220,189
"t43596d","t","Underdosing of other antipsychotics and neuroleptics, subsequent encounter","Injury or poisoning",37,,12
"t43621a","t","Poisoning by amphetamines, accidental (unintentional), initial encounter","Injury or poisoning",259,269,306
"t43621s","t","Poisoning by amphetamines, accidental (unintentional), sequela","Injury or poisoning",,12,21
"t43622a","t","Poisoning by amphetamines, intentional self-harm, initial encounter","Injury or poisoning",32,49,31
"t43624a","t","Poisoning by amphetamines, undetermined, initial encounter","Injury or poisoning",12,20,15
"t43625a","t","Adverse effect of amphetamines, initial encounter","Injury or poisoning",80,74,74
