Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202,Color
s0240fd,s,"Zygomatic fracture, left side, subsequent encounter for fracture with routine healing",Injury or poisoning,11,10,18,grey
s02411a,s,"LeFort I fracture, initial encounter for closed fracture",Injury or poisoning,34,28,18,grey
s02412a,s,"LeFort II fracture, initial encounter for closed fracture",Injury or poisoning,23,27,22,grey
s02601a,s,"Fracture of unspecified part of body of right mandible, initial encounter for closed fracture",Injury or poisoning,19,19,18,grey
s02602a,s,"Fracture of unspecified part of body of left mandible, initial encounter for closed fracture",Injury or poisoning,18,21,15,grey
s02602b,s,"Fracture of unspecified part of body of left mandible, initial encounter for open fracture",Injury or poisoning,,,16,grey
s02611a,s,"Fracture of condylar process of right mandible, initial encounter for closed fracture",Injury or poisoning,47,27,28,grey
s02612a,s,"Fracture of condylar process of left mandible, initial encounter for closed fracture",Injury or poisoning,44,18,29,grey
s02621a,s,"Fracture of subcondylar process of right mandible, initial encounter for closed fracture",Injury or poisoning,19,15,19,grey
s02622a,s,"Fracture of subcondylar process of left mandible, initial encounter for closed fracture",Injury or poisoning,20,17,19,grey
s02641a,s,"Fracture of ramus of right mandible, initial encounter for closed fracture",Injury or poisoning,16,18,16,grey
s02642a,s,"Fracture of ramus of left mandible, initial encounter for closed fracture",Injury or poisoning,27,27,28,grey
s02651a,s,"Fracture of angle of right mandible, initial encounter for closed fracture",Injury or poisoning,20,16,19,grey
s02652a,s,"Fracture of angle of left mandible, initial encounter for closed fracture",Injury or poisoning,35,27,29,grey
s0281xa,s,"Fracture of other specified skull and facial bones, right side, initial encounter for closed fracture",Injury or poisoning,67,12,17,grey
s0282xa,s,"Fracture of other specified skull and facial bones, left side, initial encounter for closed fracture",Injury or poisoning,64,12,12,grey
s02831a,s,"Fracture of medial orbital wall, right side, initial encounter for closed fracture",Injury or poisoning,34,62,67,grey
s02841a,s,"Fracture of lateral orbital wall, right side, initial encounter for closed fracture",Injury or poisoning,29,53,48,grey
s02842a,s,"Fracture of lateral orbital wall, left side, initial encounter for closed fracture",Injury or poisoning,25,65,48,grey
s02842b,s,"Fracture of lateral orbital wall, left side, initial encounter for open fracture",Injury or poisoning,,,14,grey
s02842d,s,"Fracture of lateral orbital wall, left side, subsequent encounter for fracture with routine healing",Injury or poisoning,,,11,grey
s0285xd,s,"Fracture of orbit, unspecified, subsequent encounter for fracture with routine healing",Injury or poisoning,14,26,29,grey
s0501xa,s,"Injury of conjunctiva and corneal abrasion without foreign body, right eye, initial encounter",Injury or poisoning,14,22,34,grey
s0502xa,s,"Injury of conjunctiva and corneal abrasion without foreign body, left eye, initial encounter",Injury or poisoning,31,24,25,grey
s0511xd,s,"Contusion of eyeball and orbital tissues, right eye, subsequent encounter",Injury or poisoning,,,10,grey
s0512xd,s,"Contusion of eyeball and orbital tissues, left eye, subsequent encounter",Injury or poisoning,11,10,10,grey
s0531xa,s,"Ocular laceration without prolapse or loss of intraocular tissue, right eye, initial encounter",Injury or poisoning,17,17,16,grey
s061x1a,s,"Traumatic cerebral edema with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,19,16,26,grey
s061x7a,s,"Traumatic cerebral edema with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,19,25,32,grey
s062x7a,s,"Diffuse traumatic brain injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,15,12,15,grey
s062x9s,s,"Diffuse traumatic brain injury with loss of consciousness of unspecified duration, sequela",Injury or poisoning,11,13,10,grey
s06310a,s,"Contusion and laceration of right cerebrum without loss of consciousness, initial encounter",Injury or poisoning,,,10,grey
s06320a,s,"Contusion and laceration of left cerebrum without loss of consciousness, initial encounter",Injury or poisoning,,,11,grey
s06349d,s,"Traumatic hemorrhage of right cerebrum with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,,,12,grey
s06359d,s,"Traumatic hemorrhage of left cerebrum with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,,,19,grey
s064x1a,s,"Epidural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,17,24,25,grey
s064x9d,s,"Epidural hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,14,,14,grey
s065x0d,s,"Traumatic subdural hemorrhage without loss of consciousness, subsequent encounter",Injury or poisoning,143,105,134,grey
s065x1a,s,"Traumatic subdural hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,147,144,132,grey
s065x7a,s,"Traumatic subdural hemorrhage with loss of consciousness of any duration with death due to brain injury before regaining consciousness, initial encounter",Injury or poisoning,46,37,39,grey
s065x9a,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, initial encounter",Injury or poisoning,859,850,914,grey
s065x9d,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,189,191,199,grey
s065x9s,s,"Traumatic subdural hemorrhage with loss of consciousness of unspecified duration, sequela",Injury or poisoning,39,32,37,grey
s066x0d,s,"Traumatic subarachnoid hemorrhage without loss of consciousness, subsequent encounter",Injury or poisoning,60,61,56,grey
s066x1a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of 30 minutes or less, initial encounter",Injury or poisoning,139,154,147,grey
s066x7a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",Injury or poisoning,45,42,35,grey
s066x9a,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, initial encounter",Injury or poisoning,546,562,590,grey
s066x9d,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, subsequent encounter",Injury or poisoning,131,108,130,grey
s066x9s,s,"Traumatic subarachnoid hemorrhage with loss of consciousness of unspecified duration, sequela",Injury or poisoning,13,19,17,grey
s0912xa,s,"Laceration of muscle and tendon of head, initial encounter",Injury or poisoning,14,,23,grey
s12000d,s,"Unspecified displaced fracture of first cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,14,27,15,grey
s12100d,s,"Unspecified displaced fracture of second cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29,40,19,grey
s12110d,s,"Anterior displaced Type II dens fracture, subsequent encounter for fracture with routine healing",Injury or poisoning,14,16,10,grey
s12200a,s,"Unspecified displaced fracture of third cervical vertebra, initial encounter for closed fracture",Injury or poisoning,24,30,40,grey
s12200d,s,"Unspecified displaced fracture of third cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,,16,14,grey
s12300a,s,"Unspecified displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,39,42,52,grey
s12300d,s,"Unspecified displaced fracture of fourth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,20,14,22,grey
s12301a,s,"Unspecified nondisplaced fracture of fourth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,10,10,10,grey
s12390a,s,"Other displaced fracture of fourth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,,10,10,grey
s12400a,s,"Unspecified displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,92,57,90,grey
s12400d,s,"Unspecified displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,18,26,27,grey
s12401a,s,"Unspecified nondisplaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,22,10,14,grey
s12490a,s,"Other displaced fracture of fifth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,21,,20,grey
s12490d,s,"Other displaced fracture of fifth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,10,,14,grey
s12500a,s,"Unspecified displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,113,111,140,grey
s12500d,s,"Unspecified displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,32,31,36,grey
s12590a,s,"Other displaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,43,20,28,grey
s12590d,s,"Other displaced fracture of sixth cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,16,10,11,grey
s12591a,s,"Other nondisplaced fracture of sixth cervical vertebra, initial encounter for closed fracture",Injury or poisoning,,11,10,grey
s12600a,s,"Unspecified displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,119,124,155,grey
s12600d,s,"Unspecified displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,38,44,40,grey
s12690a,s,"Other displaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,36,23,33,grey
s12690d,s,"Other displaced fracture of seventh cervical vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11,13,19,grey
s12691a,s,"Other nondisplaced fracture of seventh cervical vertebra, initial encounter for closed fracture",Injury or poisoning,12,10,15,grey
s134xxd,s,"Sprain of ligaments of cervical spine, subsequent encounter",Injury or poisoning,13,14,25,grey
s21139a,s,"Puncture wound without foreign body of unspecified front wall of thorax without penetration into thoracic cavity, initial encounter",Injury or poisoning,,,14,grey
s21342a,s,"Puncture wound with foreign body of left front wall of thorax with penetration into thoracic cavity, initial encounter",Injury or poisoning,,,12,grey
s22018a,s,"Other fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,23,21,25,grey
s22018d,s,"Other fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11,,13,grey
s22019a,s,"Unspecified fracture of first thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,79,77,100,grey
s22019d,s,"Unspecified fracture of first thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,17,30,20,grey
s22020a,s,"Wedge compression fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,20,11,11,grey
s22028a,s,"Other fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,22,17,29,grey
s22029a,s,"Unspecified fracture of second thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,62,53,80,grey
s22029d,s,"Unspecified fracture of second thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,14,22,16,grey
s22030a,s,"Wedge compression fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,26,15,16,grey
s22038a,s,"Other fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,24,18,29,grey
s22038d,s,"Other fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,,,14,grey
s22039a,s,"Unspecified fracture of third thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,59,57,65,grey
s22039d,s,"Unspecified fracture of third thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,18,19,16,grey
s22040a,s,"Wedge compression fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,20,15,10,grey
s22048a,s,"Other fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,17,14,29,grey
s22049a,s,"Unspecified fracture of fourth thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,52,63,72,grey
s22049d,s,"Unspecified fracture of fourth thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,19,24,16,grey
s22050a,s,"Wedge compression fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,22,32,26,grey
s22051a,s,"Stable burst fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,21,11,11,grey
s22058a,s,"Other fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,34,26,40,grey
s22059a,s,"Unspecified fracture of T5-T6 vertebra, initial encounter for closed fracture",Injury or poisoning,76,95,115,grey
s22059d,s,"Unspecified fracture of T5-T6 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,23,26,24,grey
s22060a,s,"Wedge compression fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,26,34,41,grey
s22061a,s,"Stable burst fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,21,10,20,grey
s22068a,s,"Other fracture of T7-T8 thoracic vertebra, initial encounter for closed fracture",Injury or poisoning,32,32,42,grey
s22068d,s,"Other fracture of T7-T8 thoracic vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,11,,14,grey
s22069a,s,"Unspecified fracture of T7-T8 vertebra, initial encounter for closed fracture",Injury or poisoning,89,97,133,grey
s22069d,s,"Unspecified fracture of T7-T8 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29,34,34,grey
s22070a,s,"Wedge compression fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,19,27,25,grey
s22078a,s,"Other fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,38,39,49,grey
s22079a,s,"Unspecified fracture of T9-T10 vertebra, initial encounter for closed fracture",Injury or poisoning,109,86,107,grey
s22079d,s,"Unspecified fracture of T9-T10 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,29,21,25,grey
s22088a,s,"Other fracture of T11-T12 vertebra, initial encounter for closed fracture",Injury or poisoning,63,51,56,grey
s22088d,s,"Other fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,20,15,20,grey
s22089a,s,"Unspecified fracture of T11-T12 vertebra, initial encounter for closed fracture",Injury or poisoning,195,217,208,grey
s22089d,s,"Unspecified fracture of T11-T12 vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,42,67,37,grey
s2242xa,s,"Multiple fractures of ribs, left side, initial encounter for closed fracture",Injury or poisoning,749,739,827,grey
s270xxa,s,"Traumatic pneumothorax, initial encounter",Injury or poisoning,548,539,611,grey
s272xxa,s,"Traumatic hemopneumothorax, initial encounter",Injury or poisoning,237,318,331,grey
s27321a,s,"Contusion of lung, unilateral, initial encounter",Injury or poisoning,312,305,361,grey
s27391a,s,"Other injuries of lung, unilateral, initial encounter",Injury or poisoning,,,10,grey
s27808a,s,"Other injury of diaphragm, initial encounter",Injury or poisoning,,17,18,grey
s31813a,s,"Puncture wound without foreign body of right buttock, initial encounter",Injury or poisoning,,,10,grey
s31819a,s,"Unspecified open wound of right buttock, initial encounter",Injury or poisoning,13,,15,grey
s31823a,s,"Puncture wound without foreign body of left buttock, initial encounter",Injury or poisoning,,12,11,grey
s31829a,s,"Unspecified open wound of left buttock, initial encounter",Injury or poisoning,12,,14,grey
s32011d,s,"Stable burst fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,15,12,12,grey
s32018a,s,"Other fracture of first lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,71,84,95,grey
s32018d,s,"Other fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,25,34,34,grey
s32019a,s,"Unspecified fracture of first lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,253,261,278,grey
s32019d,s,"Unspecified fracture of first lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,63,78,62,grey
s32028a,s,"Other fracture of second lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,70,62,80,grey
s32028d,s,"Other fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,15,22,30,grey
s32029a,s,"Unspecified fracture of second lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,218,246,240,grey
s32029d,s,"Unspecified fracture of second lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,66,61,47,grey
s32038a,s,"Other fracture of third lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,57,52,76,grey
s32038d,s,"Other fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,,22,21,grey
s32039a,s,"Unspecified fracture of third lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,181,200,211,grey
s32039d,s,"Unspecified fracture of third lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,49,50,38,grey
s32040a,s,"Wedge compression fracture of fourth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,18,16,16,grey
s32048a,s,"Other fracture of fourth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,51,54,73,grey
s32048d,s,"Other fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,,13,21,grey
s32049a,s,"Unspecified fracture of fourth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,149,169,166,grey
s32049d,s,"Unspecified fracture of fourth lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,40,47,40,grey
s32050a,s,"Wedge compression fracture of fifth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,16,,14,grey
s32058a,s,"Other fracture of fifth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,41,35,52,grey
s32058d,s,"Other fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,,,15,grey
s32059a,s,"Unspecified fracture of fifth lumbar vertebra, initial encounter for closed fracture",Injury or poisoning,132,109,112,grey
s32059d,s,"Unspecified fracture of fifth lumbar vertebra, subsequent encounter for fracture with routine healing",Injury or poisoning,34,29,32,grey
s3219xd,s,"Other fracture of sacrum, subsequent encounter for fracture with routine healing",Injury or poisoning,47,36,42,grey
s32421a,s,"Displaced fracture of posterior wall of right acetabulum, initial encounter for closed fracture",Injury or poisoning,18,20,34,grey
s32431a,s,"Displaced fracture of anterior column [iliopubic] of right acetabulum, initial encounter for closed fracture",Injury or poisoning,33,29,34,grey
s32432a,s,"Displaced fracture of anterior column [iliopubic] of left acetabulum, initial encounter for closed fracture",Injury or poisoning,39,32,27,grey
s32441a,s,"Displaced fracture of posterior column [ilioischial] of right acetabulum, initial encounter for closed fracture",Injury or poisoning,12,14,21,grey
s32442a,s,"Displaced fracture of posterior column [ilioischial] of left acetabulum, initial encounter for closed fracture",Injury or poisoning,14,14,13,grey
s32511d,s,"Fracture of superior rim of right pubis, subsequent encounter for fracture with routine healing",Injury or poisoning,28,22,17,grey
s32512d,s,"Fracture of superior rim of left pubis, subsequent encounter for fracture with routine healing",Injury or poisoning,30,24,19,grey
s32591d,s,"Other specified fracture of right pubis, subsequent encounter for fracture with routine healing",Injury or poisoning,65,51,42,grey
s32592d,s,"Other specified fracture of left pubis, subsequent encounter for fracture with routine healing",Injury or poisoning,79,67,47,grey
s332xxa,s,"Dislocation of sacroiliac and sacrococcygeal joint, initial encounter",Injury or poisoning,19,21,20,grey
s334xxa,s,"Traumatic rupture of symphysis pubis, initial encounter",Injury or poisoning,,12,15,grey
s35511a,s,"Injury of right iliac artery, initial encounter",Injury or poisoning,,10,13,grey
s35512a,s,"Injury of left iliac artery, initial encounter",Injury or poisoning,,10,12,grey
s36039d,s,"Unspecified laceration of spleen, subsequent encounter",Injury or poisoning,13,19,15,grey
s3609xa,s,"Other injury of spleen, initial encounter",Injury or poisoning,12,,14,grey
s36113d,s,"Laceration of liver, unspecified degree, subsequent encounter",Injury or poisoning,17,16,19,grey
s36420a,s,"Contusion of duodenum, initial encounter",Injury or poisoning,16,15,14,grey
s36531a,s,"Laceration of transverse colon, initial encounter",Injury or poisoning,12,18,22,grey
s36538a,s,"Laceration of other part of colon, initial encounter",Injury or poisoning,,,14,grey
s3669xa,s,"Other injury of rectum, initial encounter",Injury or poisoning,,,10,grey
s40021a,s,"Contusion of right upper arm, initial encounter",Injury or poisoning,104,81,77,grey
s40021d,s,"Contusion of right upper arm, subsequent encounter",Injury or poisoning,13,14,12,grey
s40022a,s,"Contusion of left upper arm, initial encounter",Injury or poisoning,99,85,94,grey
s40022d,s,"Contusion of left upper arm, subsequent encounter",Injury or poisoning,13,12,13,grey
s40811a,s,"Abrasion of right upper arm, initial encounter",Injury or poisoning,108,100,132,grey
s40811d,s,"Abrasion of right upper arm, subsequent encounter",Injury or poisoning,16,11,21,grey
s40812a,s,"Abrasion of left upper arm, initial encounter",Injury or poisoning,124,123,140,grey
s40812d,s,"Abrasion of left upper arm, subsequent encounter",Injury or poisoning,15,16,23,grey
s41011a,s,"Laceration without foreign body of right shoulder, initial encounter",Injury or poisoning,27,14,16,grey
s41012a,s,"Laceration without foreign body of left shoulder, initial encounter",Injury or poisoning,22,24,22,grey
s41101a,s,"Unspecified open wound of right upper arm, initial encounter",Injury or poisoning,11,11,12,grey
s41102a,s,"Unspecified open wound of left upper arm, initial encounter",Injury or poisoning,14,12,16,grey
s41111a,s,"Laceration without foreign body of right upper arm, initial encounter",Injury or poisoning,132,120,114,grey
s41111d,s,"Laceration without foreign body of right upper arm, subsequent encounter",Injury or poisoning,19,14,22,grey
s41112a,s,"Laceration without foreign body of left upper arm, initial encounter",Injury or poisoning,130,144,127,grey
s41112d,s,"Laceration without foreign body of left upper arm, subsequent encounter",Injury or poisoning,33,25,45,grey
s41151a,s,"Open bite of right upper arm, initial encounter",Injury or poisoning,13,,12,grey
s41152a,s,"Open bite of left upper arm, initial encounter",Injury or poisoning,22,,11,grey
s42002d,s,"Fracture of unspecified part of left clavicle, subsequent encounter for fracture with routine healing",Injury or poisoning,44,40,53,grey
s42101d,s,"Fracture of unspecified part of scapula, right shoulder, subsequent encounter for fracture with routine healing",Injury or poisoning,24,25,21,grey
s42102d,s,"Fracture of unspecified part of scapula, left shoulder, subsequent encounter for fracture with routine healing",Injury or poisoning,24,29,33,grey
s42121a,s,"Displaced fracture of acromial process, right shoulder, initial encounter for closed fracture",Injury or poisoning,,13,13,grey
s42141a,s,"Displaced fracture of glenoid cavity of scapula, right shoulder, initial encounter for closed fracture",Injury or poisoning,10,15,12,grey
s5011xa,s,"Contusion of right forearm, initial encounter",Injury or poisoning,49,35,36,grey
s5012xa,s,"Contusion of left forearm, initial encounter",Injury or poisoning,51,29,39,grey
s50811a,s,"Abrasion of right forearm, initial encounter",Injury or poisoning,103,82,128,grey
s50811d,s,"Abrasion of right forearm, subsequent encounter",Injury or poisoning,11,15,21,grey
s50812a,s,"Abrasion of left forearm, initial encounter",Injury or poisoning,124,90,132,grey
s50812d,s,"Abrasion of left forearm, subsequent encounter",Injury or poisoning,14,15,22,grey
s51012d,s,"Laceration without foreign body of left elbow, subsequent encounter",Injury or poisoning,,,12,grey
s51801a,s,"Unspecified open wound of right forearm, initial encounter",Injury or poisoning,19,13,14,grey
s51801d,s,"Unspecified open wound of right forearm, subsequent encounter",Injury or poisoning,,,10,grey
s51802a,s,"Unspecified open wound of left forearm, initial encounter",Injury or poisoning,21,22,15,grey
s51802d,s,"Unspecified open wound of left forearm, subsequent encounter",Injury or poisoning,12,12,11,grey
s51811d,s,"Laceration without foreign body of right forearm, subsequent encounter",Injury or poisoning,57,63,53,grey
s51812d,s,"Laceration without foreign body of left forearm, subsequent encounter",Injury or poisoning,98,117,124,grey
s52202b,s,"Unspecified fracture of shaft of left ulna, initial encounter for open fracture type I or II",Injury or poisoning,,14,20,grey
s52202d,s,"Unspecified fracture of shaft of left ulna, subsequent encounter for closed fracture with routine healing",Injury or poisoning,12,,17,grey
s52501b,s,"Unspecified fracture of the lower end of right radius, initial encounter for open fracture type I or II",Injury or poisoning,17,13,20,grey
s52502a,s,"Unspecified fracture of the lower end of left radius, initial encounter for closed fracture",Injury or poisoning,115,121,120,grey
s52502b,s,"Unspecified fracture of the lower end of left radius, initial encounter for open fracture type I or II",Injury or poisoning,16,24,20,grey
s52572a,s,"Other intraarticular fracture of lower end of left radius, initial encounter for closed fracture",Injury or poisoning,89,74,86,grey
s52601b,s,"Unspecified fracture of lower end of right ulna, initial encounter for open fracture type I or II",Injury or poisoning,16,15,12,grey
s52602b,s,"Unspecified fracture of lower end of left ulna, initial encounter for open fracture type I or II",Injury or poisoning,16,15,10,grey
s52612a,s,"Displaced fracture of left ulna styloid process, initial encounter for closed fracture",Injury or poisoning,69,67,81,grey
s5292xb,s,"Unspecified fracture of left forearm, initial encounter for open fracture type I or II",Injury or poisoning,,,10,grey
s5292xd,s,"Unspecified fracture of left forearm, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19,12,17,grey
s60221a,s,"Contusion of right hand, initial encounter",Injury or poisoning,75,53,58,grey
s60222a,s,"Contusion of left hand, initial encounter",Injury or poisoning,49,42,57,grey
s60511a,s,"Abrasion of right hand, initial encounter",Injury or poisoning,124,118,134,grey
s60511d,s,"Abrasion of right hand, subsequent encounter",Injury or poisoning,,15,11,grey
s60512a,s,"Abrasion of left hand, initial encounter",Injury or poisoning,116,108,115,grey
s60512d,s,"Abrasion of left hand, subsequent encounter",Injury or poisoning,11,13,12,grey
s60811a,s,"Abrasion of right wrist, initial encounter",Injury or poisoning,36,24,33,grey
s60812a,s,"Abrasion of left wrist, initial encounter",Injury or poisoning,29,32,39,grey
s61401a,s,"Unspecified open wound of right hand, initial encounter",Injury or poisoning,11,12,19,grey
s61402a,s,"Unspecified open wound of left hand, initial encounter",Injury or poisoning,14,20,20,grey
s61511a,s,"Laceration without foreign body of right wrist, initial encounter",Injury or poisoning,91,76,77,grey
s61511d,s,"Laceration without foreign body of right wrist, subsequent encounter",Injury or poisoning,34,30,28,grey
s61512a,s,"Laceration without foreign body of left wrist, initial encounter",Injury or poisoning,129,130,122,grey
s61512d,s,"Laceration without foreign body of left wrist, subsequent encounter",Injury or poisoning,68,64,61,grey
s6402xa,s,"Injury of ulnar nerve at wrist and hand level of left arm, initial encounter",Injury or poisoning,,10,15,grey
s65012a,s,"Laceration of ulnar artery at wrist and hand level of left arm, initial encounter",Injury or poisoning,,,10,grey
s66120a,s,"Laceration of flexor muscle, fascia and tendon of right index finger at wrist and hand level, initial encounter",Injury or poisoning,,,10,grey
s66121a,s,"Laceration of flexor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",Injury or poisoning,11,,11,grey
s66122a,s,"Laceration of flexor muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",Injury or poisoning,,,10,grey
s66125a,s,"Laceration of flexor muscle, fascia and tendon of left ring finger at wrist and hand level, initial encounter",Injury or poisoning,,,10,grey
s66320a,s,"Laceration of extensor muscle, fascia and tendon of right index finger at wrist and hand level, initial encounter",Injury or poisoning,,,13,grey
s66322a,s,"Laceration of extensor muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",Injury or poisoning,,,10,grey
s70211a,s,"Abrasion, right hip, initial encounter",Injury or poisoning,25,31,27,grey
s70212a,s,"Abrasion, left hip, initial encounter",Injury or poisoning,22,25,40,grey
s70311a,s,"Abrasion, right thigh, initial encounter",Injury or poisoning,33,23,38,grey
s70312a,s,"Abrasion, left thigh, initial encounter",Injury or poisoning,36,26,46,grey
s71101a,s,"Unspecified open wound, right thigh, initial encounter",Injury or poisoning,11,,20,grey
s71102a,s,"Unspecified open wound, left thigh, initial encounter",Injury or poisoning,11,13,13,grey
s71111a,s,"Laceration without foreign body, right thigh, initial encounter",Injury or poisoning,34,37,51,grey
s71111d,s,"Laceration without foreign body, right thigh, subsequent encounter",Injury or poisoning,16,19,34,grey
s71112a,s,"Laceration without foreign body, left thigh, initial encounter",Injury or poisoning,36,39,42,grey
s71112d,s,"Laceration without foreign body, left thigh, subsequent encounter",Injury or poisoning,17,12,23,grey
s72401d,s,"Unspecified fracture of lower end of right femur, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19,27,20,grey
s72402a,s,"Unspecified fracture of lower end of left femur, initial encounter for closed fracture",Injury or poisoning,60,76,70,grey
s73014a,s,"Posterior dislocation of right hip, initial encounter",Injury or poisoning,15,20,25,grey
s8001xa,s,"Contusion of right knee, initial encounter",Injury or poisoning,203,180,151,grey
s8002xa,s,"Contusion of left knee, initial encounter",Injury or poisoning,216,174,153,grey
s8011xa,s,"Contusion of right lower leg, initial encounter",Injury or poisoning,176,123,129,grey
s8012xa,s,"Contusion of left lower leg, initial encounter",Injury or poisoning,158,134,153,grey
s80211a,s,"Abrasion, right knee, initial encounter",Injury or poisoning,352,327,391,grey
