Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202
s50812a,s,"Abrasion of left forearm, initial encounter",Injury or poisoning,124.0,90.0,132.0
s50812d,s,"Abrasion of left forearm, subsequent encounter",Injury or poisoning,14.0,15.0,22.0
s51001a,s,"Unspecified open wound of right elbow, initial encounter",Injury or poisoning,14.0,11.0,10.0
s51002a,s,"Unspecified open wound of left elbow, initial encounter",Injury or poisoning,10.0,13.0,
s51801a,s,"Unspecified open wound of right forearm, initial encounter",Injury or poisoning,19.0,13.0,14.0
s51802a,s,"Unspecified open wound of left forearm, initial encounter",Injury or poisoning,21.0,22.0,15.0
s51802d,s,"Unspecified open wound of left forearm, subsequent encounter",Injury or poisoning,12.0,12.0,11.0
s51811a,s,"Laceration without foreign body of right forearm, initial encounter",Injury or poisoning,157.0,173.0,190.0
s51811d,s,"Laceration without foreign body of right forearm, subsequent encounter",Injury or poisoning,57.0,63.0,53.0
s51812a,s,"Laceration without foreign body of left forearm, initial encounter",Injury or poisoning,180.0,211.0,210.0
s51812d,s,"Laceration without foreign body of left forearm, subsequent encounter",Injury or poisoning,98.0,117.0,124.0
s51851a,s,"Open bite of right forearm, initial encounter",Injury or poisoning,33.0,28.0,32.0
s51852a,s,"Open bite of left forearm, initial encounter",Injury or poisoning,24.0,32.0,17.0
s52201a,s,"Unspecified fracture of shaft of right ulna, initial encounter for closed fracture",Injury or poisoning,28.0,28.0,25.0
s52201b,s,"Unspecified fracture of shaft of right ulna, initial encounter for open fracture type I or II",Injury or poisoning,11.0,11.0,10.0
s52201d,s,"Unspecified fracture of shaft of right ulna, subsequent encounter for closed fracture with routine healing",Injury or poisoning,25.0,16.0,13.0
s52202a,s,"Unspecified fracture of shaft of left ulna, initial encounter for closed fracture",Injury or poisoning,26.0,33.0,30.0
s52202b,s,"Unspecified fracture of shaft of left ulna, initial encounter for open fracture type I or II",Injury or poisoning,,14.0,20.0
s52301a,s,"Unspecified fracture of shaft of right radius, initial encounter for closed fracture",Injury or poisoning,33.0,11.0,16.0
s52302a,s,"Unspecified fracture of shaft of left radius, initial encounter for closed fracture",Injury or poisoning,14.0,19.0,10.0
s52501a,s,"Unspecified fracture of the lower end of right radius, initial encounter for closed fracture",Injury or poisoning,73.0,84.0,93.0
s52501b,s,"Unspecified fracture of the lower end of right radius, initial encounter for open fracture type I or II",Injury or poisoning,17.0,13.0,20.0
s52501d,s,"Unspecified fracture of the lower end of right radius, subsequent encounter for closed fracture with routine healing",Injury or poisoning,33.0,36.0,36.0
s52502a,s,"Unspecified fracture of the lower end of left radius, initial encounter for closed fracture",Injury or poisoning,115.0,121.0,120.0
s52502b,s,"Unspecified fracture of the lower end of left radius, initial encounter for open fracture type I or II",Injury or poisoning,16.0,24.0,20.0
s52502d,s,"Unspecified fracture of the lower end of left radius, subsequent encounter for closed fracture with routine healing",Injury or poisoning,49.0,43.0,32.0
s52531a,s,"Colles' fracture of right radius, initial encounter for closed fracture",Injury or poisoning,24.0,14.0,
s52571a,s,"Other intraarticular fracture of lower end of right radius, initial encounter for closed fracture",Injury or poisoning,75.0,65.0,86.0
s52572b,s,"Other intraarticular fracture of lower end of left radius, initial encounter for open fracture type I or II",Injury or poisoning,,10.0,14.0
s52601b,s,"Unspecified fracture of lower end of right ulna, initial encounter for open fracture type I or II",Injury or poisoning,16.0,15.0,12.0
s52601d,s,"Unspecified fracture of lower end of right ulna, subsequent encounter for closed fracture with routine healing",Injury or poisoning,10.0,13.0,
s52602a,s,"Unspecified fracture of lower end of left ulna, initial encounter for closed fracture",Injury or poisoning,38.0,45.0,32.0
s52602b,s,"Unspecified fracture of lower end of left ulna, initial encounter for open fracture type I or II",Injury or poisoning,16.0,15.0,10.0
s52602d,s,"Unspecified fracture of lower end of left ulna, subsequent encounter for closed fracture with routine healing",Injury or poisoning,17.0,14.0,
s52611a,s,"Displaced fracture of right ulna styloid process, initial encounter for closed fracture",Injury or poisoning,43.0,51.0,54.0
s52611b,s,"Displaced fracture of right ulna styloid process, initial encounter for open fracture type I or II",Injury or poisoning,13.0,11.0,11.0
s52611d,s,"Displaced fracture of right ulna styloid process, subsequent encounter for closed fracture with routine healing",Injury or poisoning,,17.0,
s52614a,s,"Nondisplaced fracture of right ulna styloid process, initial encounter for closed fracture",Injury or poisoning,15.0,11.0,13.0
s5291xd,s,"Unspecified fracture of right forearm, subsequent encounter for closed fracture with routine healing",Injury or poisoning,11.0,12.0,12.0
s56221a,s,"Laceration of other flexor muscle, fascia and tendon at forearm level, right arm, initial encounter",Injury or poisoning,11.0,13.0,15.0
s60211a,s,"Contusion of right wrist, initial encounter",Injury or poisoning,24.0,13.0,25.0
s60212a,s,"Contusion of left wrist, initial encounter",Injury or poisoning,17.0,15.0,19.0
s60221a,s,"Contusion of right hand, initial encounter",Injury or poisoning,75.0,53.0,58.0
s60222a,s,"Contusion of left hand, initial encounter",Injury or poisoning,49.0,42.0,57.0
s60511a,s,"Abrasion of right hand, initial encounter",Injury or poisoning,124.0,118.0,134.0
s60511d,s,"Abrasion of right hand, subsequent encounter",Injury or poisoning,,15.0,11.0
s60512a,s,"Abrasion of left hand, initial encounter",Injury or poisoning,116.0,108.0,115.0
s60512d,s,"Abrasion of left hand, subsequent encounter",Injury or poisoning,11.0,13.0,12.0
s61211a,s,"Laceration without foreign body of left index finger without damage to nail, initial encounter",Injury or poisoning,23.0,32.0,17.0
s61212a,s,"Laceration without foreign body of right middle finger without damage to nail, initial encounter",Injury or poisoning,28.0,27.0,18.0
s61213a,s,"Laceration without foreign body of left middle finger without damage to nail, initial encounter",Injury or poisoning,25.0,26.0,25.0
s61214a,s,"Laceration without foreign body of right ring finger without damage to nail, initial encounter",Injury or poisoning,23.0,21.0,23.0
s61215a,s,"Laceration without foreign body of left ring finger without damage to nail, initial encounter",Injury or poisoning,13.0,16.0,17.0
s61216a,s,"Laceration without foreign body of right little finger without damage to nail, initial encounter",Injury or poisoning,19.0,13.0,18.0
s61401a,s,"Unspecified open wound of right hand, initial encounter",Injury or poisoning,11.0,12.0,19.0
s61402a,s,"Unspecified open wound of left hand, initial encounter",Injury or poisoning,14.0,20.0,20.0
s61402d,s,"Unspecified open wound of left hand, subsequent encounter",Injury or poisoning,,10.0,
s61411a,s,"Laceration without foreign body of right hand, initial encounter",Injury or poisoning,128.0,120.0,119.0
s61412a,s,"Laceration without foreign body of left hand, initial encounter",Injury or poisoning,119.0,110.0,100.0
s61412d,s,"Laceration without foreign body of left hand, subsequent encounter",Injury or poisoning,18.0,14.0,14.0
s61511a,s,"Laceration without foreign body of right wrist, initial encounter",Injury or poisoning,91.0,76.0,77.0
s61511d,s,"Laceration without foreign body of right wrist, subsequent encounter",Injury or poisoning,34.0,30.0,28.0
s61512a,s,"Laceration without foreign body of left wrist, initial encounter",Injury or poisoning,129.0,130.0,122.0
s61512d,s,"Laceration without foreign body of left wrist, subsequent encounter",Injury or poisoning,68.0,64.0,61.0
s62611b,s,"Displaced fracture of proximal phalanx of left index finger, initial encounter for open fracture",Injury or poisoning,,10.0,
s6401xa,s,"Injury of ulnar nerve at wrist and hand level of right arm, initial encounter",Injury or poisoning,17.0,11.0,11.0
s6402xa,s,"Injury of ulnar nerve at wrist and hand level of left arm, initial encounter",Injury or poisoning,,10.0,15.0
s6412xa,s,"Injury of median nerve at wrist and hand level of left arm, initial encounter",Injury or poisoning,10.0,12.0,
s6421xa,s,"Injury of radial nerve at wrist and hand level of right arm, initial encounter",Injury or poisoning,,10.0,
s66321a,s,"Laceration of extensor muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",Injury or poisoning,,12.0,
s66822a,s,"Laceration of other specified muscles, fascia and tendons at wrist and hand level, left hand, initial encounter",Injury or poisoning,19.0,16.0,
s7001xd,s,"Contusion of right hip, subsequent encounter",Injury or poisoning,19.0,12.0,12.0
s7002xd,s,"Contusion of left hip, subsequent encounter",Injury or poisoning,21.0,11.0,13.0
s70211a,s,"Abrasion, right hip, initial encounter",Injury or poisoning,25.0,31.0,27.0
s70212a,s,"Abrasion, left hip, initial encounter",Injury or poisoning,22.0,25.0,40.0
s70311a,s,"Abrasion, right thigh, initial encounter",Injury or poisoning,33.0,23.0,38.0
s70312a,s,"Abrasion, left thigh, initial encounter",Injury or poisoning,36.0,26.0,46.0
s71111d,s,"Laceration without foreign body, right thigh, subsequent encounter",Injury or poisoning,16.0,19.0,34.0
s71112d,s,"Laceration without foreign body, left thigh, subsequent encounter",Injury or poisoning,17.0,12.0,23.0
s71131a,s,"Puncture wound without foreign body, right thigh, initial encounter",Injury or poisoning,20.0,18.0,29.0
s71132a,s,"Puncture wound without foreign body, left thigh, initial encounter",Injury or poisoning,12.0,33.0,27.0
s72351d,s,"Displaced comminuted fracture of shaft of right femur, subsequent encounter for closed fracture with routine healing",Injury or poisoning,,10.0,12.0
s72401d,s,"Unspecified fracture of lower end of right femur, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19.0,27.0,20.0
s72402d,s,"Unspecified fracture of lower end of left femur, subsequent encounter for closed fracture with routine healing",Injury or poisoning,16.0,18.0,24.0
s7291xd,s,"Unspecified fracture of right femur, subsequent encounter for closed fracture with routine healing",Injury or poisoning,30.0,31.0,33.0
s7292xd,s,"Unspecified fracture of left femur, subsequent encounter for closed fracture with routine healing",Injury or poisoning,33.0,31.0,34.0
s73004a,s,"Unspecified dislocation of right hip, initial encounter",Injury or poisoning,14.0,15.0,15.0
s73014a,s,"Posterior dislocation of right hip, initial encounter",Injury or poisoning,15.0,20.0,25.0
s73015a,s,"Posterior dislocation of left hip, initial encounter",Injury or poisoning,12.0,20.0,10.0
s8001xa,s,"Contusion of right knee, initial encounter",Injury or poisoning,203.0,180.0,151.0
s8001xd,s,"Contusion of right knee, subsequent encounter",Injury or poisoning,13.0,16.0,11.0
s8002xa,s,"Contusion of left knee, initial encounter",Injury or poisoning,216.0,174.0,153.0
s8002xd,s,"Contusion of left knee, subsequent encounter",Injury or poisoning,15.0,18.0,14.0
s8011xa,s,"Contusion of right lower leg, initial encounter",Injury or poisoning,176.0,123.0,129.0
s8011xd,s,"Contusion of right lower leg, subsequent encounter",Injury or poisoning,19.0,20.0,14.0
s8012xa,s,"Contusion of left lower leg, initial encounter",Injury or poisoning,158.0,134.0,153.0
s8012xd,s,"Contusion of left lower leg, subsequent encounter",Injury or poisoning,21.0,21.0,10.0
s80211a,s,"Abrasion, right knee, initial encounter",Injury or poisoning,352.0,327.0,391.0
s80211d,s,"Abrasion, right knee, subsequent encounter",Injury or poisoning,27.0,26.0,34.0
s80212a,s,"Abrasion, left knee, initial encounter",Injury or poisoning,357.0,348.0,383.0
s80212d,s,"Abrasion, left knee, subsequent encounter",Injury or poisoning,24.0,26.0,33.0
s80811a,s,"Abrasion, right lower leg, initial encounter",Injury or poisoning,138.0,120.0,140.0
s80811d,s,"Abrasion, right lower leg, subsequent encounter",Injury or poisoning,23.0,20.0,19.0
s80812a,s,"Abrasion, left lower leg, initial encounter",Injury or poisoning,140.0,127.0,145.0
s80812d,s,"Abrasion, left lower leg, subsequent encounter",Injury or poisoning,24.0,22.0,24.0
s80921a,s,"Unspecified superficial injury of right lower leg, initial encounter",Injury or poisoning,12.0,10.0,
s80922a,s,"Unspecified superficial injury of left lower leg, initial encounter",Injury or poisoning,10.0,12.0,
s81001a,s,"Unspecified open wound, right knee, initial encounter",Injury or poisoning,,16.0,10.0
s81001d,s,"Unspecified open wound, right knee, subsequent encounter",Injury or poisoning,10.0,10.0,
s81002a,s,"Unspecified open wound, left knee, initial encounter",Injury or poisoning,12.0,11.0,14.0
s81002d,s,"Unspecified open wound, left knee, subsequent encounter",Injury or poisoning,,10.0,
s81011a,s,"Laceration without foreign body, right knee, initial encounter",Injury or poisoning,93.0,78.0,81.0
s81012a,s,"Laceration without foreign body, left knee, initial encounter",Injury or poisoning,78.0,68.0,77.0
s81801a,s,"Unspecified open wound, right lower leg, initial encounter",Injury or poisoning,90.0,63.0,72.0
s81802a,s,"Unspecified open wound, left lower leg, initial encounter",Injury or poisoning,88.0,71.0,76.0
s81811a,s,"Laceration without foreign body, right lower leg, initial encounter",Injury or poisoning,139.0,94.0,152.0
s81811d,s,"Laceration without foreign body, right lower leg, subsequent encounter",Injury or poisoning,24.0,31.0,20.0
s81812a,s,"Laceration without foreign body, left lower leg, initial encounter",Injury or poisoning,146.0,111.0,144.0
s81812d,s,"Laceration without foreign body, left lower leg, subsequent encounter",Injury or poisoning,22.0,34.0,23.0
s81831a,s,"Puncture wound without foreign body, right lower leg, initial encounter",Injury or poisoning,10.0,21.0,19.0
s81832a,s,"Puncture wound without foreign body, left lower leg, initial encounter",Injury or poisoning,12.0,17.0,19.0
s82201a,s,"Unspecified fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,66.0,74.0,65.0
s82201b,s,"Unspecified fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,23.0,34.0,23.0
s82201d,s,"Unspecified fracture of shaft of right tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,19.0,19.0,21.0
s82201e,s,"Unspecified fracture of shaft of right tibia, subsequent encounter for open fracture type I or II with routine healing",Injury or poisoning,,11.0,
s82202a,s,"Unspecified fracture of shaft of left tibia, initial encounter for closed fracture",Injury or poisoning,50.0,58.0,50.0
s82202b,s,"Unspecified fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,30.0,31.0,30.0
s82202d,s,"Unspecified fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing",Injury or poisoning,21.0,25.0,35.0
s82202e,s,"Unspecified fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with routine healing",Injury or poisoning,,12.0,
s82251a,s,"Displaced comminuted fracture of shaft of right tibia, initial encounter for closed fracture",Injury or poisoning,34.0,42.0,36.0
s82251b,s,"Displaced comminuted fracture of shaft of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,,19.0,14.0
s82252a,s,"Displaced comminuted fracture of shaft of left tibia, initial encounter for closed fracture",Injury or poisoning,33.0,35.0,23.0
s82252b,s,"Displaced comminuted fracture of shaft of left tibia, initial encounter for open fracture type I or II",Injury or poisoning,10.0,11.0,16.0
s82301b,s,"Unspecified fracture of lower end of right tibia, initial encounter for open fracture type I or II",Injury or poisoning,,10.0,
s82401a,s,"Unspecified fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,72.0,51.0,62.0
s82401b,s,"Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,19.0,28.0,24.0
s82401d,s,"Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,29.0,33.0,25.0
s82401e,s,"Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing",Injury or poisoning,,10.0,
s82402a,s,"Unspecified fracture of shaft of left fibula, initial encounter for closed fracture",Injury or poisoning,60.0,50.0,64.0
s82402b,s,"Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,20.0,23.0,26.0
s82402d,s,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing",Injury or poisoning,28.0,30.0,29.0
s82402e,s,"Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with routine healing",Injury or poisoning,,10.0,
s82431a,s,"Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,11.0,11.0,21.0
s82451a,s,"Displaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture",Injury or poisoning,33.0,43.0,35.0
s82451b,s,"Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,16.0,13.0,18.0
s82452a,s,"Displaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture",Injury or poisoning,40.0,42.0,44.0
s82452b,s,"Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II",Injury or poisoning,12.0,10.0,10.0
s82831a,s,"Other fracture of upper and lower end of right fibula, initial encounter for closed fracture",Injury or poisoning,161.0,157.0,167.0
s82831b,s,"Other fracture of upper and lower end of right fibula, initial encounter for open fracture type I or II",Injury or poisoning,17.0,19.0,17.0
s83241a,s,"Other tear of medial meniscus, current injury, right knee, initial encounter",Injury or poisoning,10.0,13.0,12.0
s83281a,s,"Other tear of lateral meniscus, current injury, right knee, initial encounter",Injury or poisoning,29.0,22.0,22.0
s83411a,s,"Sprain of medial collateral ligament of right knee, initial encounter",Injury or poisoning,16.0,16.0,17.0
s83511a,s,"Sprain of anterior cruciate ligament of right knee, initial encounter",Injury or poisoning,11.0,15.0,15.0
s8991xa,s,"Unspecified injury of right lower leg, initial encounter",Injury or poisoning,20.0,20.0,11.0
s8992xa,s,"Unspecified injury of left lower leg, initial encounter",Injury or poisoning,28.0,24.0,18.0
s9001xa,s,"Contusion of right ankle, initial encounter",Injury or poisoning,19.0,10.0,12.0
s9002xa,s,"Contusion of left ankle, initial encounter",Injury or poisoning,20.0,18.0,20.0
s90511a,s,"Abrasion, right ankle, initial encounter",Injury or poisoning,26.0,19.0,26.0
s90512a,s,"Abrasion, left ankle, initial encounter",Injury or poisoning,20.0,23.0,27.0
s90811a,s,"Abrasion, right foot, initial encounter",Injury or poisoning,26.0,25.0,39.0
s90812a,s,"Abrasion, left foot, initial encounter",Injury or poisoning,26.0,16.0,31.0
s90821a,s,"Blister (nonthermal), right foot, initial encounter",Injury or poisoning,58.0,56.0,72.0
s90822a,s,"Blister (nonthermal), left foot, initial encounter",Injury or poisoning,71.0,63.0,65.0
s91301a,s,"Unspecified open wound, right foot, initial encounter",Injury or poisoning,48.0,41.0,41.0
s91302a,s,"Unspecified open wound, left foot, initial encounter",Injury or poisoning,53.0,39.0,36.0
s92022a,s,"Displaced fracture of anterior process of left calcaneus, initial encounter for closed fracture",Injury or poisoning,,10.0,
s92061a,s,"Displaced intraarticular fracture of right calcaneus, initial encounter for closed fracture",Injury or poisoning,18.0,10.0,18.0
s92062a,s,"Displaced intraarticular fracture of left calcaneus, initial encounter for closed fracture",Injury or poisoning,17.0,10.0,12.0
s92101a,s,"Unspecified fracture of right talus, initial encounter for closed fracture",Injury or poisoning,16.0,12.0,12.0
s92211a,s,"Displaced fracture of cuboid bone of right foot, initial encounter for closed fracture",Injury or poisoning,14.0,25.0,15.0
s92212a,s,"Displaced fracture of cuboid bone of left foot, initial encounter for closed fracture",Injury or poisoning,24.0,12.0,18.0
s92251a,s,"Displaced fracture of navicular [scaphoid] of right foot, initial encounter for closed fracture",Injury or poisoning,15.0,18.0,12.0
s92252a,s,"Displaced fracture of navicular [scaphoid] of left foot, initial encounter for closed fracture",Injury or poisoning,12.0,10.0,14.0
s92311a,s,"Displaced fracture of first metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,14.0,23.0,20.0
s92312a,s,"Displaced fracture of first metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,15.0,13.0,11.0
s92321a,s,"Displaced fracture of second metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,53.0,39.0,43.0
s92322a,s,"Displaced fracture of second metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,30.0,38.0,34.0
s92331a,s,"Displaced fracture of third metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,41.0,38.0,45.0
s92332a,s,"Displaced fracture of third metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,31.0,32.0,35.0
s92341a,s,"Displaced fracture of fourth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,40.0,28.0,49.0
s92342a,s,"Displaced fracture of fourth metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,30.0,31.0,31.0
s92344a,s,"Nondisplaced fracture of fourth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,12.0,12.0,
s92351a,s,"Displaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,56.0,38.0,49.0
s92352a,s,"Displaced fracture of fifth metatarsal bone, left foot, initial encounter for closed fracture",Injury or poisoning,41.0,37.0,45.0
s92354a,s,"Nondisplaced fracture of fifth metatarsal bone, right foot, initial encounter for closed fracture",Injury or poisoning,19.0,12.0,10.0
s93324a,s,"Dislocation of tarsometatarsal joint of right foot, initial encounter",Injury or poisoning,10.0,15.0,
t183xxa,t,"Foreign body in small intestine, initial encounter",Injury or poisoning,35.0,23.0,28.0
t184xxa,t,"Foreign body in colon, initial encounter",Injury or poisoning,14.0,28.0,28.0
t185xxa,t,"Foreign body in anus and rectum, initial encounter",Injury or poisoning,23.0,21.0,27.0
t2020xa,t,"Burn of second degree of head, face, and neck, unspecified site, initial encounter",Injury or poisoning,,12.0,12.0
t2024xa,t,"Burn of second degree of nose (septum), initial encounter",Injury or poisoning,18.0,22.0,16.0
t2026xa,t,"Burn of second degree of forehead and cheek, initial encounter",Injury or poisoning,25.0,30.0,17.0
t2027xa,t,"Burn of second degree of neck, initial encounter",Injury or poisoning,13.0,20.0,23.0
t2029xa,t,"Burn of second degree of multiple sites of head, face, and neck, initial encounter",Injury or poisoning,,10.0,12.0
t2037xa,t,"Burn of third degree of neck, initial encounter",Injury or poisoning,,11.0,11.0
t2121xa,t,"Burn of second degree of chest wall, initial encounter",Injury or poisoning,27.0,33.0,22.0
t2122xa,t,"Burn of second degree of abdominal wall, initial encounter",Injury or poisoning,36.0,34.0,32.0
t2123xa,t,"Burn of second degree of upper back, initial encounter",Injury or poisoning,18.0,19.0,20.0
t2124xa,t,"Burn of second degree of lower back, initial encounter",Injury or poisoning,18.0,26.0,36.0
t2125xa,t,"Burn of second degree of buttock, initial encounter",Injury or poisoning,26.0,20.0,39.0
t2131xa,t,"Burn of third degree of chest wall, initial encounter",Injury or poisoning,20.0,18.0,21.0
t2132xa,t,"Burn of third degree of abdominal wall, initial encounter",Injury or poisoning,27.0,21.0,26.0
t2133xa,t,"Burn of third degree of upper back, initial encounter",Injury or poisoning,18.0,16.0,23.0
t2134xa,t,"Burn of third degree of lower back, initial encounter",Injury or poisoning,23.0,21.0,27.0
t2135xa,t,"Burn of third degree of buttock, initial encounter",Injury or poisoning,21.0,24.0,45.0
t22211a,t,"Burn of second degree of right forearm, initial encounter",Injury or poisoning,40.0,36.0,41.0
t22212a,t,"Burn of second degree of left forearm, initial encounter",Injury or poisoning,38.0,28.0,35.0
t22231a,t,"Burn of second degree of right upper arm, initial encounter",Injury or poisoning,26.0,37.0,28.0
t22232a,t,"Burn of second degree of left upper arm, initial encounter",Injury or poisoning,23.0,30.0,34.0
t22311a,t,"Burn of third degree of right forearm, initial encounter",Injury or poisoning,43.0,22.0,42.0
t22312a,t,"Burn of third degree of left forearm, initial encounter",Injury or poisoning,27.0,26.0,31.0
t22322a,t,"Burn of third degree of left elbow, initial encounter",Injury or poisoning,,13.0,
t22331a,t,"Burn of third degree of right upper arm, initial encounter",Injury or poisoning,30.0,18.0,33.0
t22332a,t,"Burn of third degree of left upper arm, initial encounter",Injury or poisoning,25.0,21.0,27.0
t23201a,t,"Burn of second degree of right hand, unspecified site, initial encounter",Injury or poisoning,13.0,10.0,15.0
t23202a,t,"Burn of second degree of left hand, unspecified site, initial encounter",Injury or poisoning,14.0,12.0,19.0
t23241a,t,"Burn of second degree of multiple right fingers (nail), including thumb, initial encounter",Injury or poisoning,11.0,12.0,13.0
t23242a,t,"Burn of second degree of multiple left fingers (nail), including thumb, initial encounter",Injury or poisoning,,11.0,12.0
t23251a,t,"Burn of second degree of right palm, initial encounter",Injury or poisoning,10.0,17.0,20.0
t23252a,t,"Burn of second degree of left palm, initial encounter",Injury or poisoning,15.0,15.0,12.0
t23261a,t,"Burn of second degree of back of right hand, initial encounter",Injury or poisoning,25.0,21.0,18.0
t23262a,t,"Burn of second degree of back of left hand, initial encounter",Injury or poisoning,23.0,13.0,
t23291a,t,"Burn of second degree of multiple sites of right wrist and hand, initial encounter",Injury or poisoning,,10.0,10.0
t23341a,t,"Burn of third degree of multiple right fingers (nail), including thumb, initial encounter",Injury or poisoning,13.0,12.0,
t23342a,t,"Burn of third degree of multiple left fingers (nail), including thumb, initial encounter",Injury or poisoning,13.0,18.0,
t23351a,t,"Burn of third degree of right palm, initial encounter",Injury or poisoning,16.0,11.0,10.0
t23352a,t,"Burn of third degree of left palm, initial encounter",Injury or poisoning,12.0,15.0,11.0
t23361a,t,"Burn of third degree of back of right hand, initial encounter",Injury or poisoning,19.0,18.0,
t23362a,t,"Burn of third degree of back of left hand, initial encounter",Injury or poisoning,14.0,15.0,
t23372a,t,"Burn of third degree of left wrist, initial encounter",Injury or poisoning,,10.0,
t24211a,t,"Burn of second degree of right thigh, initial encounter",Injury or poisoning,29.0,29.0,32.0
t24212a,t,"Burn of second degree of left thigh, initial encounter",Injury or poisoning,25.0,29.0,32.0
t24231a,t,"Burn of second degree of right lower leg, initial encounter",Injury or poisoning,20.0,21.0,38.0
t24232a,t,"Burn of second degree of left lower leg, initial encounter",Injury or poisoning,30.0,15.0,29.0
t24311a,t,"Burn of third degree of right thigh, initial encounter",Injury or poisoning,45.0,28.0,41.0
t24312a,t,"Burn of third degree of left thigh, initial encounter",Injury or poisoning,26.0,28.0,25.0
t24321a,t,"Burn of third degree of right knee, initial encounter",Injury or poisoning,,10.0,14.0
t24322a,t,"Burn of third degree of left knee, initial encounter",Injury or poisoning,12.0,12.0,12.0
t24331a,t,"Burn of third degree of right lower leg, initial encounter",Injury or poisoning,35.0,26.0,51.0
t24332a,t,"Burn of third degree of left lower leg, initial encounter",Injury or poisoning,27.0,24.0,32.0
t25021a,t,"Burn of unspecified degree of right foot, initial encounter",Injury or poisoning,17.0,10.0,22.0
t25022a,t,"Burn of unspecified degree of left foot, initial encounter",Injury or poisoning,,13.0,18.0
t25221a,t,"Burn of second degree of right foot, initial encounter",Injury or poisoning,35.0,24.0,50.0
t25222a,t,"Burn of second degree of left foot, initial encounter",Injury or poisoning,31.0,29.0,44.0
t25321a,t,"Burn of third degree of right foot, initial encounter",Injury or poisoning,26.0,22.0,39.0
t25322a,t,"Burn of third degree of left foot, initial encounter",Injury or poisoning,28.0,14.0,28.0
t25331a,t,"Burn of third degree of right toe(s) (nail), initial encounter",Injury or poisoning,,10.0,13.0
t300,t,"Burn of unspecified body region, unspecified degree",Injury or poisoning,88.0,61.0,133.0
t3110,t,Burns involving 10-19% of body surface with 0% to 9% third degree burns,Injury or poisoning,52.0,40.0,70.0
t3111,t,Burns involving 10-19% of body surface with 10-19% third degree burns,Injury or poisoning,32.0,29.0,53.0
t3120,t,Burns involving 20-29% of body surface with 0% to 9% third degree burns,Injury or poisoning,17.0,26.0,10.0
t360x5a,t,"Adverse effect of penicillins, initial encounter",Injury or poisoning,228.0,224.0,191.0
t361x5a,t,"Adverse effect of cephalosporins and other beta-lactam antibiotics, initial encounter",Injury or poisoning,275.0,289.0,237.0
t367x5a,t,"Adverse effect of antifungal antibiotics, systemically used, initial encounter",Injury or poisoning,22.0,34.0,19.0
t368x5a,t,"Adverse effect of other systemic antibiotics, initial encounter",Injury or poisoning,813.0,709.0,687.0
t3695xa,t,"Adverse effect of unspecified systemic antibiotic, initial encounter",Injury or poisoning,248.0,269.0,243.0
t380x5a,t,"Adverse effect of glucocorticoids and synthetic analogues, initial encounter",Injury or poisoning,3984.0,4093.0,5564.0
t381x5a,t,"Adverse effect of thyroid hormones and substitutes, initial encounter",Injury or poisoning,23.0,20.0,18.0
t383x6a,t,"Underdosing of insulin and oral hypoglycemic [antidiabetic] drugs, initial encounter",Injury or poisoning,429.0,359.0,448.0
t39015a,t,"Adverse effect of aspirin, initial encounter",Injury or poisoning,67.0,70.0,47.0
t39016a,t,"Underdosing of aspirin, initial encounter",Injury or poisoning,23.0,22.0,11.0
